SKU,User,Title,Content,Points,Status,Comment,Date of Review,Cleaned_Content,Cleaned_Comment,Combined_Text,Content_Comment_Consistency
E1031383,Judith W.,Nicht nur für Potter-Heads 😉,"This sweater is simply perfect all around! 🤩 The material feels very luxurious, it's incredibly comfortable to wear, not too warm, not too thin, doesn't itch, hasn't pilled so far, and it handled the washing machine's ""wool/hand wash program"" very well. The pattern is super chic, and I also really like the subtle Ravenclaw logo. So I can highly recommend it. 😊",5.0,1,"Wow, thank you so much for your detailed feedback! We are very happy to hear that the sweater suits you so well. 😊 We wish you many cozy hours in it and send you warm greetings from the Elbenwald!",2023-02-08 14:30:15.788,sweater simpli perfect around materi feel luxuri incred comfort wear warm thin doesnt itch hasnt pill far handl wash machin woolhand wash program well pattern super chic also realli like subtl ravenclaw logo highli recommend,wow thank much detail feedback happi hear sweater suit well wish mani cozi hour send warm greet elbenwald,sweater simpli perfect around materi feel luxuri incred comfort wear warm thin doesnt itch hasnt pill far handl wash machin woolhand wash program well pattern super chic also realli like subtl ravenclaw logo highli recommend wow thank much detail feedback happi hear sweater suit well wish mani cozi hour send warm greet elbenwald,0.9602176
E1054883,Judith W.,Der Schuber und die Bücher machen einen,"The slipcase and the books make a very good impression. Since it is supposed to be a gift, I can't say anything about the content yet. But it will be fine, after all, it's by JKR. 😉",5.0,1,Thank you so much for your review! The content makes an even better impression 😄 The person who received the gift can then give you feedback. Best wishes from the Elbenwald.,2023-02-08 14:31:41.191,slipcas book make good impress sinc suppos gift cant say anyth content yet fine jkr,thank much review content make even better impress person receiv gift give feedback best wish elbenwald,slipcas book make good impress sinc suppos gift cant say anyth content yet fine jkr thank much review content make even better impress person receiv gift give feedback best wish elbenwald,0.94596887
E1062939,Sven  A.,Ein sehr schönes Schwert. Bin echt sehr,A very beautiful sword. I'm really at peace 😁😁,5.0,1,We're glad to hear that. 🤗,2023-02-08 16:16:44.085,beauti sword im realli peac,glad hear,beauti sword im realli peac glad hear,0.9952907
E1070353,Feytullah K.,Empfehlung für alle Karten Liebhaber!,"The Sidewinder deckbox feels great. The material that was used here is super, so I immediately treated myself to 5 of them. The processing itself, unfortunately, is uneven... I could find optical flaws (unsightly glue spots) in 3 out of 5 deckboxes. But it doesn't affect the function at all!",4.0,1,"Thank you very much for your feedback! Please contact our customer support at info@elbenwald.de, the colleagues will be happy to assist you further regarding the visual defects. This should not be the case, of course.",2023-02-08 17:04:13.615,sidewind deckbox feel great materi use super immedi treat process unfortun uneven could find optic flaw unsightli glue spot deckbox doesnt affect function,thank much feedback pleas contact custom support infoelbenwaldd colleagu happi assist regard visual defect case cours,sidewind deckbox feel great materi use super immedi treat process unfortun uneven could find optic flaw unsightli glue spot deckbox doesnt affect function thank much feedback pleas contact custom support infoelbenwaldd colleagu happi assist regard visual defect case cours,0.9456744
E1072511,Michi K.,Im großen und ganzen sehr Zufrieden!,"I chose Express Shipping and it actually arrived as promised. The quality of the bag was as expected, very good! I am also very satisfied with the price-performance ratio. The emails from Ebenwald regarding the order were also very creative! Thanks for that.",5.0,1,"Wow, thank you so much for your feedback! We are very happy to hear that everything went well to your satisfaction and that you like the bag ❤️ Best wishes from Elbenwald",2023-02-08 18:23:18.382,chose express ship actual arriv promis qualiti bag expect good also satisfi priceperform ratio email ebenwald regard order also creativ thank,wow thank much feedback happi hear everyth went well satisfact like bag best wish elbenwald,chose express ship actual arriv promis qualiti bag expect good also satisfi priceperform ratio email ebenwald regard order also creativ thank wow thank much feedback happi hear everyth went well satisfact like bag best wish elbenwald,0.9661206
E1071575,Mia,Ein Muss für MHA fans,I am thrilled with this backpack. It is very comfortable to wear and offers enough space for a large ring binder and laptop. The backpack is simply top-notch.,5.0,1,And he also looks really really cool 😄 Thank you very much for your review!,2023-02-08 19:31:10.775,thrill backpack comfort wear offer enough space larg ring binder laptop backpack simpli topnotch,also look realli realli cool thank much review,thrill backpack comfort wear offer enough space larg ring binder laptop backpack simpli topnotch also look realli realli cool thank much review,0.89475304
E1055224,Agnes  K.,Eine Bestellung bei Elbenwald ist eine Erfahrung für sich! ,"I can't say anything about the bathrobe yet because it's a gift for next week and therefore not in use yet, but I've already had a lot of fun! XD
I'll get back to you...",5.0,1,We're already very excited to hear what you have to report 😁 Have fun giving gifts and best wishes from the Elven Forest!,2023-02-09 04:54:11.931,cant say anyth bathrob yet gift next week therefor use yet ive alreadi lot fun xd ill get back,alreadi excit hear report fun give gift best wish elven forest,cant say anyth bathrob yet gift next week therefor use yet ive alreadi lot fun xd ill get back alreadi excit hear report fun give gift best wish elven forest,0.9396885
E1073744,Christine B.,Sehr tolle Tasse. Ist ein Geschenk. Mal,Very nice cup. It's a gift. Let's see what the recipient has to say about it.....,5.0,1,We're keeping our fingers crossed that the cup will be just as well-liked by the recipient! ❤️,2023-02-09 05:27:15.827,nice cup gift let see recipi say,keep finger cross cup welllik recipi,nice cup gift let see recipi say keep finger cross cup welllik recipi,0.986577
E1067458,Jessica F.,Sehr schön bemalt und richtig schneller Versand😊,Very nicely painted and super fast shipping😊,5.0,1,We love the awesome Zelda mug too 🤗,2023-02-09 05:53:35.482,nice paint super fast ship,love awesom zelda mug,nice paint super fast ship love awesom zelda mug,0.9659839
E1072173,Jessica F.,Wirklich tolles Buch mit lustigen und schönen,Really great book with funny and beautiful recipes.,5.0,1,We wish you lots of fun recreating the delicious recipes. 😁,2023-02-09 05:53:54.205,realli great book funni beauti recip,wish lot fun recreat delici recip,realli great book funni beauti recip wish lot fun recreat delici recip,0.960402
E1064126,Kathleen  H.,Lohnenswert,"Very nice workmanship, as described in the photo. A real eye-catcher.",5.0,1,Thank you very much for your feedback! We are very happy to hear that Tanjiro's Katana is so well received by you. 😊,2023-02-09 07:26:08.944,nice workmanship describ photo real eyecatch,thank much feedback happi hear tanjiro katana well receiv,nice workmanship describ photo real eyecatch thank much feedback happi hear tanjiro katana well receiv,0.9577213
E1064126,SAKURA,kimono,"Hi Elbenwald team☺️

I wanted to ask something, and that is about the kimono in the first picture with the cranes. Is it also available here? It's super beautiful! It would be cool if you could let me know.

Best regards,
Sakura❀",5.0,1,"Hello dear Sakura, unfortunately the kimono is not available with us. Best wishes from the Elvenwood.",2023-02-09 13:43:44.601,hi elbenwald team want ask someth kimono first pictur crane also avail super beauti would cool could let know best regard sakura,hello dear sakura unfortun kimono avail us best wish elvenwood,hi elbenwald team want ask someth kimono first pictur crane also avail super beauti would cool could let know best regard sakura hello dear sakura unfortun kimono avail us best wish elvenwood,0.9778349
