SKU,User,Title,Content,Points,Status,Comment,Date of Review,Review_Type,Cleaned_Content,Cleaned_Comment,Combined_Text,Content_Comment_Consistency,Comment_vs_Content_Difference
E1061895,Julia,"Sehr, sehr einfach gestanzt! ","The quality of the really great motif is quite terrible! Based on the little pictures on the back, you can sometimes guess if it fits. We still haven't finished after a year, and we really do puzzle a lot! It's discouraging.",1.0,1,"Hey Julia, that's really a shame and it shouldn't be like this. If a product is defective, you can definitely write to our customer support and then we'll see together what we can do. There will certainly be a solution. Best regards from the Elbenwald. :)",2023-12-01 07:58:23.747,user,qualiti realli great motif quit terribl base littl pictur back sometim guess fit still havent finish year realli puzzl lot discourag,hey julia that realli shame shouldnt like product defect definit write custom support well see togeth certainli solut best regard elbenwald,qualiti realli great motif quit terribl base littl pictur back sometim guess fit still havent finish year realli puzzl lot discourag hey julia that realli shame shouldnt like product defect definit write custom support well see togeth certainli solut best regard elbenwald,0.9288034,0.048771586
E1069942,Alina T.,Beste Entscheidung,Very nice quality,5.0,1,Thanks for your rating. Greetings from the Elbenwald 😊,2023-12-01 08:28:57.578,user,nice qualiti,thank rate greet elbenwald,nice qualiti thank rate greet elbenwald,0.9929918,0.02062551
E1075399,Ulli H.,Sehr schöne Gläser; der damit beschenkte Mensch,Very nice glasses; the person who received them was overjoyed.,5.0,1,We are very pleased to hear that you are satisfied and that the recipient liked the glasses! Thank you for your feedback ❤️,2023-12-01 08:47:55.339,user,nice glass person receiv overjoy,pleas hear satisfi recipi like glass thank feedback,nice glass person receiv overjoy pleas hear satisfi recipi like glass thank feedback,0.9934896,0.011068742
E1038054,Sebastian S.,Das Wachs brennt nicht gut und macht,The wax does not burn well and makes it complicated to use.,2.0,1,"Hey Sebastian, that's really a shame and it shouldn't be like this. If a product is defective, you can definitely write to our customer support and then we'll see together what we can do. There will certainly be a solution. Best regards from the Elbenwald. :)",2023-12-01 09:04:54.090,user,wax burn well make complic use,hey sebastian that realli shame shouldnt like product defect definit write custom support well see togeth certainli solut best regard elbenwald,wax burn well make complic use hey sebastian that realli shame shouldnt like product defect definit write custom support well see togeth certainli solut best regard elbenwald,0.88753116,0.054686107
E1050073,Martin S.,"Interessant, sehr gute Qualität....","Wow, the quality is incredibly great.

Content is very interesting and intended for all fans!",4.0,1,Thank you for your feedback on the article and enjoy it 😊 Greetings from the Elbenwald,2023-12-01 09:05:36.443,user,wow qualiti incred great content interest intend fan,thank feedback articl enjoy greet elbenwald,wow qualiti incred great content interest intend fan thank feedback articl enjoy greet elbenwald,0.98227644,0.03379557
E1000661,Jens L.,Vollständig zufrieden ,Completely satisfied,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-12-01 09:06:38.739,user,complet satisfi,thank review greet elbenwald,complet satisfi thank review greet elbenwald,0.9925197,0.029673379
E1072551,Isabella  S.,Ein schönes Notizbuch für Marvel-Fans,A nice notebook for Marvel fans,5.0,1,Thank you so much for your review. Magical greetings from the Elvenwood. 😊,2023-12-01 09:19:01.856,user,nice notebook marvel fan,thank much review magic greet elvenwood,nice notebook marvel fan thank much review magic greet elvenwood,0.9943981,0.0074741663
E1069937,Ute B.,Musthave für alle Dino Fans,"Since you asked so nicely, you get five stars :-) and because the sweater is totally awesome, nice and cozy, I especially love the details with the different dinosaurs. It's my third one after ""Darchenzähmen"" and ""Groot"" ;-)",5.0,1,"Absolutely, the sweater is really sooooo beautiful 😍 Thank you very much for your review and lots of joy with the knitted sweater. Greetings from the Elven Forest 😊",2023-12-01 09:27:33.651,user,sinc ask nice get five star sweater total awesom nice cozi especi love detail differ dinosaur third one darchenzähmen groot,absolut sweater realli sooooo beauti thank much review lot joy knit sweater greet elven forest,sinc ask nice get five star sweater total awesom nice cozi especi love detail differ dinosaur third one darchenzähmen groot absolut sweater realli sooooo beauti thank much review lot joy knit sweater greet elven forest,0.9731404,0.02565968
E1069234,Annett D.,"Sie ist als Geschenk gedacht, größer als","It is meant as a gift, larger than expected, and very beautiful. Hope she likes it too!",5.0,1,We are very pleased to hear that you are satisfied and hope that the gift recipient will also like the tea light holder. Magical greetings from the Elven Forest 😊,2023-12-01 09:51:11.857,user,meant gift larger expect beauti hope like,pleas hear satisfi hope gift recipi also like tea light holder magic greet elven forest,meant gift larger expect beauti hope like pleas hear satisfi hope gift recipi also like tea light holder magic greet elven forest,0.97642064,0.010389938
E1077695,Petra S.,Toller Adventskalender,"Cool idea, great socks!
The quality is also good.",5.0,1,Thank you for your feedback and enjoy it ❤ Greetings from the Elven Forest,2023-12-01 10:22:10.301,user,cool idea great sock qualiti also good,thank feedback enjoy greet elven forest,cool idea great sock qualiti also good thank feedback enjoy greet elven forest,0.989846,0.0059346296
E1077695,Pacia,Perfect quality!,"The Star Wars advent calendar was a really great gift for my fiancé <3
Great quality and minimalistic design, and all packed in a thematic box.
I really recommend it if they come back in stock again! ;)",5.0,1,"Thank you for your feedback, we are pleased to hear that the Advent calendar was so well received. 😊",2023-12-01 10:31:24.216,user,star war advent calendar realli great gift fiancé great qualiti minimalist design pack themat box realli recommend come back stock,thank feedback pleas hear advent calendar well receiv,star war advent calendar realli great gift fiancé great qualiti minimalist design pack themat box realli recommend come back stock thank feedback pleas hear advent calendar well receiv,0.98407745,0.012330767
E1051382,Ursula  B.,"Und ihr seit  einfach Klasse 👍🏻 , soo schön eure Briefe , ich liebe eure Post !! Einfach Märchenhaft ✨💫🙋🏼‍♀️","Beautiful wallet, will be a Christmas gift for my daughter ✨🤩. And she will be over the moon !!!",5.0,1,We are very pleased to hear that you are satisfied and hope your daughter will like the purse! Thank you for your feedback ❤,2023-12-01 10:32:42.620,user,beauti wallet christma gift daughter moon,pleas hear satisfi hope daughter like purs thank feedback,beauti wallet christma gift daughter moon pleas hear satisfi hope daughter like purs thank feedback,0.9921121,0.011068102
E1066301,Joyce B.,Super süß! Sind ein Geschenk und die,"Super cute! It's a gift, and the opinion about it is still pending. But it makes a great first impression for now.",5.0,1,We are very pleased to hear that you are satisfied and hope the slippers will be appreciated by the recipient. Thank you for your feedback ❤️,2023-12-01 10:41:12.845,user,super cute gift opinion still pend make great first impress,pleas hear satisfi hope slipper appreci recipi thank feedback,super cute gift opinion still pend make great first impress pleas hear satisfi hope slipper appreci recipi thank feedback,0.9958023,0.005173058
E1076521,Dieter  L.,außergewöhnliche Texte,"Quick delivery, good communication",5.0,1,Thank you so much for your review 😊 Magical greetings from the Elvenwood.,2023-12-01 12:11:35.083,user,quick deliveri good commun,thank much review magic greet elvenwood,quick deliveri good commun thank much review magic greet elvenwood,0.9784198,0.027496114
E1063630,Lukas H.,Definitiv ein netter Gag für Gamer,"Thanks to the mana elixir, it's now refilled and I can continue writing reviews, yay!",5.0,1,Thank you for your review.😊 Greetings from Elbenwald.,2023-12-03 07:54:43.820,user,thank mana elixir refil continu write review yay,thank review greet elbenwald,thank mana elixir refil continu write review yay thank review greet elbenwald,0.9914956,0.02602043
E1048417,Simone M.,Wünsche gehen doch in Erfüllung,"Cratch has arrived well and has already settled in comfortably.
Thank you for the quick delivery, you make a 11-year-old boy very happy at Christmas.",5.0,1,We are very pleased to hear that you are satisfied and hope the recipient will like the plush figure! Thank you for your feedback ❤️,2023-12-03 08:10:48.407,user,cratch arriv well alreadi settl comfort thank quick deliveri make yearold boy happi christma,pleas hear satisfi hope recipi like plush figur thank feedback,cratch arriv well alreadi settl comfort thank quick deliveri make yearold boy happi christma pleas hear satisfi hope recipi like plush figur thank feedback,0.98511904,0.013820896
E1076520,Stefan H.,"hat alles wunderbar geklappt,","everything went wonderfully well,",5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-12-03 08:14:50,user,everyth went wonder well,thank review greet elbenwald,everyth went wonder well thank review greet elbenwald,0.9831416,0.036490265
E1061360,Diana R.,Sein Geld wirklich wert,"Soft and cozy, pleasant to wear. Beautiful craftsmanship.",5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-12-03 08:30:55.724,user,soft cozi pleasant wear beauti craftsmanship,thank review greet elbenwald,soft cozi pleasant wear beauti craftsmanship thank review greet elbenwald,0.9967031,0.008601203
E1046461,Diana R.,Magisch und schön,"Beautiful, large cup. Something very special. Perfectly suited for mulled wine, hot chocolate, and more.",5.0,1,Thank you so much for your review. Magical greetings from the Elvenwood.❤️,2023-12-03 08:39:15.433,user,beauti larg cup someth special perfectli suit mull wine hot chocol,thank much review magic greet elvenwood,beauti larg cup someth special perfectli suit mull wine hot chocol thank much review magic greet elvenwood,0.98893064,0.013531228
E1066775,Diana R.,Hübsch,"Nice trailer, only unfortunately a bit heavy for a small tree.",5.0,1,Thank you for your review. Magical greetings from the Elvenwood 😊,2023-12-03 08:47:25.145,user,nice trailer unfortun bit heavi small tree,thank review magic greet elvenwood,nice trailer unfortun bit heavi small tree thank review magic greet elvenwood,0.9903472,0.008182251
E1076903,Gerhard  J.,Einfach großartig 👏🏻,"Excellent quality, great customer service with fast delivery and very entertaining emails.",5.0,1,Thank you very much for your praise. Best wishes from the Elvenwood ❤,2023-12-03 09:14:50.276,user,excel qualiti great custom servic fast deliveri entertain email,thank much prais best wish elvenwood,excel qualiti great custom servic fast deliveri entertain email thank much prais best wish elvenwood,0.9740363,0.052534692
E1076647,Marco B.,Sehr toll und gerne wieder,"Quality, smell, feel, delivery, etc., everything top-notch.",5.0,1,Thank you for your feedback on the article and have fun with it ❤ Greetings from the Elven Forest,2023-12-03 09:22:09.563,user,qualiti smell feel deliveri etc everyth topnotch,thank feedback articl fun greet elven forest,qualiti smell feel deliveri etc everyth topnotch thank feedback articl fun greet elven forest,0.98042,0.016342167
